Brand,Model Name,Box Shape,Platform Width,Shank Strength,Vamp Length,Wing Height,Heel Height,Available Sizes,Available Widths,Customization Options,Material Composition,Intended Foot Shape,Arch Support Level,Durability Rating,Price Range,Price Sources,Availability: Current or Discontinued,Notes,Springiness,Technology Type,Base Model Name,Freed Makers,freed_makers
Sansha,Recital II,Square,Wide,Medium,Long,High,Medium,"3, 3.5, 4, 4.5, 5, 5.5, 6, 6.5, 7, 7.5, 8, 8.5, 9, 9.5, 10, 10.5, 11, 11.5, 12","M, W, X",Removable shank system,"Satin upper, Leather sole","Square/Roman, Giselle/Peasant",Medium,Medium-High,Discontinued,,Available,Updated version with built-in elastics,1,Traditional Handmade,,,
Suffolk,Regent,Medium-Tapered,Medium,"Medium, Soft, Strong",Medium,Medium,Medium,"2, 2.5, 3, 3.5, 4, 4.5, 5, 5.5, 6, 6.5, 7, 7.5, 8, 8.5","N, X, XX, XXX, XXXX","Light/Standard/Hard shank, Pre-arched","Satin upper, Full leather sole, Russian construction","Egyptian, Greek, Square/Roman",Medium,High,Discontinued,,Available,"Russian made, medium profile, pleatless platform",1,Traditional Handmade,,,
Suffolk,Reign,Medium-Tapered,Wide,"Medium, Soft, Strong",Medium,Medium,Medium,"2, 2.5, 3, 3.5, 4, 4.5, 5, 5.5, 6, 6.5, 7, 7.5, 8, 8.5","N, X, XX, XXX, XXXX","Light/Standard/Hard shank, Pre-arched","Satin upper, Full leather sole, Russian construction","Egyptian, Greek, Square/Roman",Medium,High,79.9,,Available,"Russian made, pleatless platform, grooved stitching",1,Traditional Handmade,,,
Russian Pointe,Reveal,Medium-Tapered,Wide,"Medium, Soft, Strong",Medium,Medium,Medium,"35, 35.5, 36, 36.5, 37, 37.5, 38, 38.5, 39, 39.5, 40, 40.5, 41, 41.5, 42, 42.5, 43, 43.5, 44, 44.5, 45, 45.5","W1, W2, W3, W4, W5, W6","U-cut with drawstring, Vamp 2, New outsole material, Pre-arched construction","Satin upper, New outsole material, Elevated traction","Egyptian, Greek",Medium,High,79.9,,Available,"Illumination Collection, pleat-less, optimized platform angle",3,Advanced Synthetic,,,
Suffolk,Royale,Medium-Square,Medium,"Medium, Soft, Strong",Medium,Medium,Medium,"2, 2.5, 3, 3.5, 4, 4.5, 5, 5.5, 6, 6.5, 7, 7.5, 8, 8.5","N, X, XX, XXX, XXXX","Light/Standard/Hard shank, Pre-arched","Satin upper, Full leather sole, Russian construction","Square/Roman, Greek",Medium,High,$140.00-150.00,,Available,"Russian made, square box, low profile, sound absorbing",1,Traditional Handmade,,,
Russian Pointe,Rubin,Medium-Tapered,Wide,"Medium, Soft, Strong",Medium,Medium,Medium,"35, 35.5, 36, 36.5, 37, 37.5, 38, 38.5, 39, 39.5, 40, 40.5, 41, 41.5, 42, 42.5, 43, 43.5, 44, 44.5, 45, 45.5","W1, W2, W3, W4, W5, W6","U-cut with drawstring, Vamp 2, Flexible Soft/Medium/Hard shanks, Pre-arched construction","Satin upper, Leather sole, Traditional paste, Pleatless construction","Greek, Square/Roman",Medium,High,$140.00-150.00,,Discontinued,"Jewels Collection, ruby glow, most versatile, wide platform",3,Advanced Synthetic,,,
Russian Pointe,Rubin Radiance,Medium-Tapered,Wide,Medium,Medium,Medium,Medium,"35, 35.5, 36, 36.5, 37, 37.5, 38, 38.5, 39, 39.5, 40, 40.5, 41, 41.5, 42, 42.5, 43, 43.5, 44, 44.5, 45, 45.5","W1, W2, W3, W4, W5, W6","U-cut with drawstring, 3/4 shank, Suede tip, Double-lined satin","Double-lined satin upper, Leather sole, Suede tip, 3/4 shank","Greek, Square/Roman",Medium,High,$130.00-150.00,,Discontinued,"Next generation Rubin, narrower heel, suede tip, improved traction",3,Advanced Synthetic,,,
Suffolk,Savoy,Medium,Medium,"Medium, Soft",Medium,Medium,Medium,"3, 3.5, 4, 4.5, 5, 5.5, 6, 6.5, 7, 7.5, 8","N, XN, X, XXN, XX, XXXN, XXX, XXXXN","Light/Standard shank, Elastic drawstrings available","Satin upper, Leather sole, Suffolk paste","Greek, Square/Roman",Medium,Medium-High,$140.00-150.00,,Available,"Emplacement collection, beginner-friendly",1,Traditional Handmade,,,
Bloch,Serenade,Medium-Square,Wide,"Medium, Strong",Long,Medium,Medium,"1, 1.5, 2, 2.5, 3, 3.5, 4, 4.5, 5, 5.5, 6, 6.5, 7, 7.5, 8, 8.5, 9","A, B, C, D, E",Regular/Strong shank,"Satin upper, Leather sole, A Paste","Square/Roman, Giselle/Peasant",Medium,High,59,,Available,"Long vamp, wide platform",2,Enhanced Traditional,,,
Bloch,Serenade Strong,Medium-Square,Wide,Strong,Long,Medium,Medium,"1, 1.5, 2, 2.5, 3, 3.5, 4, 4.5, 5, 5.5, 6, 6.5, 7, 7.5, 8, 8.5, 9","A, B, C, D, E",Strong shank only,"Satin upper, Leather sole, A Paste","Square/Roman, Giselle/Peasant",Medium,High,59,,Available,Strong shank version,2,Enhanced Traditional,,,
Bloch,Serene,Medium,Medium,"Medium, Soft",Medium,Medium,Medium,"2, 2.5, 3, 3.5, 4, 4.5, 5, 5.5, 6, 6.5, 7, 7.5, 8","A, B, C, D, E",Soft/Medium shank,"Satin upper, Leather sole, B Paste","Greek, Square/Roman",Medium,Medium,130,,Discontinued,Soft option available,1,Traditional Handmade,,,
Suffolk,Sheffield,Medium-Tapered,Wide,"Medium, Strong",Medium,High,Medium,"3, 3.5, 4, 4.5, 5, 5.5, 6, 6.5, 7, 7.5, 8","N, XN, X, XXN, XX, XXXN, XXX, XXXXN","Standard/Hard shank, Cambered last","Satin upper, Leather sole, Hardest block paste","Egyptian, Greek",High,High,$68*,,Available,"Camber collection, hardest block paste, broad platform",1,Traditional Handmade,,,
Bloch,Signature Performance,Medium,Medium,Medium,Medium,Medium,Medium,"2, 2.5, 3, 3.5, 4, 4.5, 5, 5.5, 6, 6.5, 7, 7.5, 8","A, B, C, D, E",Standard shank,"Satin upper, Leather sole, A Paste","Greek, Square/Roman",Medium,Medium-High,$68*,,Discontinued,Performance-focused,1,Traditional Handmade,,,
Bloch,Signature Rehearsal,Medium,Medium,"Medium, Soft",Medium,Medium,Medium,"2, 2.5, 3, 3.5, 4, 4.5, 5, 5.5, 6, 6.5, 7, 7.5, 8","A, B, C, D, E",Soft/Medium shank,"Satin upper, Leather sole, B Paste","Greek, Square/Roman",Medium,Medium,$55*,,Discontinued,"Rehearsal-focused, noise reduction",1,Traditional Machine‑Made,,,
Suffolk,Signet,Medium,Medium,"Medium, Soft",Medium,Medium,Medium,"3, 3.5, 4, 4.5, 5, 5.5, 6, 6.5, 7, 7.5, 8","N, XN, X, XXN, XX, XXXN, XXX, XXXXN","Light/Standard shank, Elastic drawstrings available","Satin upper, Leather sole, Suffolk paste","Greek, Square/Roman",Medium,Medium-High,130,,Available,"Emplacement collection, beginner-friendly",1,Traditional Handmade,,,
Wear Moi,Silence,Medium,Medium,Medium,Medium,Medium,Medium,"3, 3.5, 4, 4.5, 5, 5.5, 6, 6.5, 7, 7.5, 8","X, XX, XXX, XXXX",Noise reduction features,"Satin upper, Sound-dampening materials, Leather sole","Greek, Square/Roman",Medium,Medium-High,$57*,,Discontinued,Specialized for quiet performance,3,Composite/Advanced Materials,,,
Suffolk,Silhouette,Medium,Wide,Medium,Medium,Medium,Medium,"3, 3.5, 4, 4.5, 5, 5.5, 6, 6.5, 7, 7.5, 8","N, XN, X, XXN, XX, XXXN, XXX, XXXXN, XXXX","Standard shank, Built-in elastic drawstrings","Satin upper, Leather sole, Suffolk paste","Greek, Square/Roman",Medium,High,$57*,,Available,"Low profile, built-in elastic drawstrings, strengthened arch",1,Traditional Handmade,,,
Grishko/Nikolay,SmartPointe,Medium-Square,Medium,"Hard, Medium, Soft, Super Hard, Super Soft",Medium,Medium,Medium,"0.5, 1, 1.5, 2, 2.5, 3, 3.5, 4, 4.5, 5, 5.5, 6, 6.5, 7, 7.5, 8, 8.5","X, XX, XXX, XXXX, XXXXX","3/4 shank, Custom paste options","Satin upper, Microfiber heel lining, Elastic paste, Honeycomb non-slip sole","Greek, Square/Roman",Medium,High,120,,Available,"Square platform, U-shaped vamp, honeycomb outsole",3,Advanced Synthetic,,,
Suffolk,Solo,Medium-Tapered,Medium,"Medium, Soft, Strong",Medium,Medium,Medium,"3, 3.5, 4, 4.5, 5, 5.5, 6, 6.5, 7, 7.5, 8","N, XN, X, XXN, XX, XXXN, XXX, XXXXN, XXXX","Light/Standard/Hard shank, Elastic drawstrings available","Satin upper, Leather sole, Suffolk paste","Egyptian, Greek, Square/Roman",Medium,High,$95.00-115.00,,Available,"Original Suffolk model, slight taper, U-shaped vamp",1,Traditional Handmade,,,
Suffolk,Solo Prequel,Medium-Tapered,Wide,"Medium, Soft",Medium,Medium,Medium,"3, 3.5, 4, 4.5, 5, 5.5, 6, 6.5, 7, 7.5, 8","N, XN, X, XXN, XX, XXXN, XXX, XXXXN, XXXX","Standard/Light shank, Elastic drawstrings available","Satin upper, Leather sole, Suffolk paste","Greek, Square/Roman",Medium,High,130,,Available,"Broader platform than Solo, compressible feet",1,Traditional Handmade,,,
Suffolk,Somerset,Medium,Medium,"Medium, Strong",Medium,Medium,Medium,"3, 3.5, 4, 4.5, 5, 5.5, 6, 6.5, 7, 7.5, 8","N, XN, X, XXN, XX, XXXN, XXX, XXXXN","Standard/Hard shank, Cambered last","Satin upper, Leather sole, Traditional materials","Greek, Square/Roman",Medium,High,$70-128*,,Available,"Camber collection, traditional materials",1,Traditional Handmade,,,
Merlet,Sonata,Tapered,Medium,"Medium, Soft",Medium,Medium,Medium,"34, 35, 36, 37, 38, 39, 40, 41, 42","B, C, D",Soft or Medium shank,"Satin upper, Traditional paste, Leather sole","Egyptian, Greek",Medium,Medium,130,,Available,"Musical-inspired design, lighter construction",3,Composite/Advanced Materials,,,
Bloch,Sonata,Tapered,Medium,"Medium, Strong",Medium,Medium,Medium,"2, 2.5, 3, 3.5, 4, 4.5, 5, 5.5, 6, 6.5, 7, 7.5, 8","A, B, C, D, E",Regular/Strong shank,"Satin upper, Leather sole, A Paste","Egyptian, Greek",Medium,High,130,,Discontinued,TMT technology available,2,Enhanced Traditional,,,
Suffolk,Sonnet,Tapered,Medium,"Medium, Strong",Short,Medium,Medium,"3, 3.5, 4, 4.5, 5, 5.5, 6, 6.5, 7, 7.5, 8","N, XN, X, XXN, XX, XXXN, XXX, XXXXN","Standard/Hard shank, Elastic drawstrings available","Satin upper, Leather sole, Suffolk paste","Egyptian, Greek",Medium,High,130,,Available,"Lower profile, dramatic heel curve, strong box",1,Traditional Handmade,,,
Suffolk,Sovereign,Medium,Wide,Medium,Medium,Medium,Medium,"3, 3.5, 4, 4.5, 5, 5.5, 6, 6.5, 7, 7.5, 8","N, XN, X, XXN, XX, XXXN, XXX, XXXXN","Standard shank, Elastic drawstrings available","Satin upper, Leather sole, Suffolk paste","Greek, Square/Roman",Medium,High,$110.00-130.00,,Available,"Lowest profile in Premiere collection, narrowed heel",1,Traditional Handmade,,,
Suffolk,Spotlight,Tapered,Medium,"Medium, Soft",Medium,Medium,Medium,"2.5, 3, 3.5, 4, 4.5, 5, 5.5, 6, 6.5, 7, 7.5, 8","N, XN, X, XXN, XX, XXXN, XXX, XXXXN, XXXX","Standard/Hard shank, Elastic drawstrings available","Satin upper, Leather sole, Suffolk paste","Egyptian, Greek",Medium,High,$71*,,Available,"Low profile, lightweight, U-shaped vamp",1,Traditional Handmade,,,
Grishko/Nikolay,StarPointe,Medium-Tapered,Wide,"Medium Flex, Soft Flex, Super Hard Flex",Medium,Medium,Medium,"3.5, 4, 4.5, 5, 5.5, 6, 6.5, 7, 7.5","1X, 2X, 3X, 4X, 5X","Thermoformable polymer shank, Custom paste options","Satin upper, Polymer shank, Miracle Glue box, Suede sole","Egyptian, Greek, Square/Roman",Medium,Very High,130,,Available,"Based on StreamPointe, polymer shank, elasticated binding",3,Advanced Synthetic,,,
Suffolk,Status,Very Tapered,Narrow,"Medium, Strong",Medium,Medium,Medium,"3, 3.5, 4, 4.5, 5, 5.5, 6, 6.5, 7, 7.5, 8","NNN, N, XN, X, XXN, XX, XXXN, XXX","Standard/Hard shank, Elastic drawstrings available","Satin upper, Leather sole, Suffolk paste","Strong Egyptian, Egyptian",Medium,High,130,,Available,"Variation collection, narrowest widths, lowest profile",1,Traditional Handmade,,,
Suffolk,Stellar,Medium-Tapered,Wide,"Medium, Soft",Medium,Medium,Medium,"2, 2.5, 3, 3.5, 4, 4.5, 5, 5.5, 6, 6.5, 7, 7.5, 8","N, XN, X, XXN, XX, XXXN, XXX, XXXXN, XXXX","Standard/Light shank, Elastic drawstrings available","Satin upper, Leather sole, Suffolk paste","Greek, Square/Roman",Medium,High,$120.00-130.00,,Available,"Wide platform, low profile, arch-hugging insole",1,Traditional Handmade,,,
Suffolk,Sterling,Medium-Tapered,Wide,"Medium, Strong",Medium,Medium,Medium,"2, 2.5, 3, 3.5, 4, 4.5, 5, 5.5, 6, 6.5, 7, 7.5, 8","N, XN, X, XXN, XX, XXXN, XXX, XXXXN, XXXX","Standard/Hard shank, 3/4 shank, Elastic drawstrings available","Satin upper, Leather sole, Suffolk paste","Greek, Square/Roman",Medium,High,$85-120*,,Available,"Corps de Ballet collection, elegant line, broad platform",1,Traditional Handmade,,,
Suffolk,Stratford,Medium-Tapered,Wide,Medium,Medium,Medium,Medium,"3, 3.5, 4, 4.5, 5, 5.5, 6, 6.5, 7, 7.5, 8","N, XN, X, XXN, XX, XXXN, XXX, XXXXN","Standard shank, Cambered last","Satin upper, Leather sole, Lightest block","Egyptian, Greek",Medium,Medium-High,130,,Available,"Camber collection, lightest block, low profile",1,Traditional Handmade,,,
Grishko/Nikolay,StreamPointe,Medium-Square,Wide,"Hard, Medium, Soft, Super Hard, Super Soft",Medium,Medium,Low,"0.5, 1, 1.5, 2, 2.5, 3, 3.5, 4, 4.5, 5, 5.5, 6, 6.5, 7, 7.5, 8, 8.5","X, XX, XXX, XXXX, XXXXX","Elasticated binding, Custom paste options, Tropicana paste","Satin upper, Microfiber heel lining, Elastic paste box, Double upper","Greek, Square/Roman",Medium,High,130,,Available,"Built on SmartPointe last, broad but slightly tapered, elasticated binding",1,Traditional Handmade,,,
Bloch,Superlative,Tapered,Medium,"Medium, Strong",Medium,Medium,Medium,"2, 2.5, 3, 3.5, 4, 4.5, 5, 5.5, 6, 6.5, 7, 7.5, 8","X, XX, XXX",Regular/Strong shank,"Satin upper, Leather sole, A Paste","Egyptian, Greek",Medium,High,130,,Available,Premium model,1,Traditional Handmade,,,
Bloch,Suprima,Very Tapered,Narrow,"Medium, Strong",Medium,Medium,Medium,"1, 1.5, 2, 2.5, 3, 3.5, 4, 4.5, 5, 5.5, 6, 6.5, 7, 7.5, 8, 8.5, 9","A, B, C, D, E",Regular/Strong shank,"Satin upper, Leather sole, A Paste","Strong Egyptian, Egyptian",Medium,High,130,,Available,Very narrow for Egyptian feet,1,Traditional Handmade,,,
Bloch,Sylphide,Tapered,Medium,Medium,Medium,Medium,Medium,"2, 2.5, 3, 3.5, 4, 4.5, 5, 5.5, 6, 6.5, 7, 7.5, 8","A, B, C, D, E",Standard shank,"Satin upper, Leather sole, A Paste","Egyptian, Greek",Medium,Medium-High,$70-128*,,Discontinued,Classic design,1,Traditional Handmade,,,
Bloch,Synergy,Tapered,Medium,"Medium, Strong",Medium,Medium,Medium,"2, 2.5, 3, 3.5, 4, 4.5, 5, 5.5, 6, 6.5, 7, 7.5, 8","A, B, C, D, E",Standard shank options,"Satin upper, Leather sole, A Paste","Egyptian, Greek",Medium,High,$119*,,Available,"V-shaped vamp, noise reduction",1,Traditional Handmade,,,
Bloch,Synthesis,Medium,Medium,"Medium, Strong",Medium,Medium,Medium,"2, 2.5, 3, 3.5, 4, 4.5, 5, 5.5, 6, 6.5, 7, 7.5, 8","X, XX, XXX",Regular/Strong shank,"Satin upper, Leather sole, A Paste","Greek, Square/Roman",Medium,High,$61-64*,,Available,Advanced technology,1,Traditional Handmade,,,
Bloch,TMT Serenade,Medium-Square,Wide,"Medium, Strong",Long,High,Medium,"1, 1.5, 2, 2.5, 3, 3.5, 4, 4.5, 5, 5.5, 6, 6.5, 7, 7.5, 8, 8.5, 9","A, B, C, D, E",TMT heat-moldable,"Satin upper, Leather sole, TMT Paste","Square/Roman, Giselle/Peasant",Medium,High,$119*,,Available,"TMT technology, heat-moldable",3,Heat-Moldable Technology,,,
Bloch,TMT Sonata,Tapered,Wide,Medium,Short,Medium,Medium,"2, 2.5, 3, 3.5, 4, 4.5, 5, 5.5, 6, 6.5, 7, 7.5, 8","A, B, C, D, E","TMT heat-moldable, 3/4 shank","Satin upper, Leather sole, TMT Paste","Egyptian, Greek",Medium,Medium-High,102,,Available,"TMT technology, 3/4 shank, beginner-friendly",3,Heat-Moldable Technology,,,
Capezio,Tiffany,Tapered,Medium,Medium,Medium,Medium,Medium,5.5,M,Standard shank,"Satin upper, Leather sole, Microfiber lining",Greek,Medium,Medium,151,,Discontinued,"Slightly tapered toe box, round throat.",1,Traditional Handmade,,,
Capezio,Tiffany PRO,Tapered,Medium,Strong,Medium,Medium,Medium,"6.5, 7, 9.5, 10","M, W",Standard shank,"Satin upper, Leather sole, Microfiber lining",Greek,High,High,$85-95*,,Discontinued,"Firm #5 shank, 3/4 skived to zero.",1,Traditional Handmade,,,
Wear Moi,Titan,Medium-Square,Wide,Hard,Long,High,Medium,"3, 3.5, 4, 4.5, 5, 5.5, 6, 6.5, 7, 7.5, 8","X, XX, XXX, XXXX",Special order options,"Satin upper, Reinforced shank, Leather sole","Square/Roman, Giselle/Peasant",High,High,$85-95*,,Discontinued,"Hard shank for strong feet, wide platform",3,Advanced Synthetic,,,
So Danca,Toshie,Tapered,Wide,Medium,Medium,Medium,Medium,"3, 3.5, 4, 4.5, 5, 5.5, 6, 6.5, 7, 7.5, 8, 8.5, 9, 9.5, 10","M, W","V-shaped vamp, Elastic drawstring","Satin upper, Composite material shank, Leather sole","Egyptian, Greek",Medium,High,$65*,,Available,"V-shaped vamp, wide platform, pleat-free",1,Traditional Handmade,,,
Grishko/Nikolay,Triumph,Tapered,Wide,"Hard, Medium, Soft",Medium,Medium,Medium,"1, 1.5, 2, 2.5, 3, 3.5, 4, 4.5, 5, 5.5, 6, 6.5, 7, 7.5, 8","X, XX, XXX, XXXX, XXXXX","Pro version, Custom paste options","Satin upper, Leather sole, New elastic glue, Double upper","Egyptian, Greek",Medium,Medium-High,92,,Available,"Built on Fouette last, 5mm lower heel than Fouette, wider platform",2,Enhanced Traditional,,,
Grishko/Nikolay,Ulanova 1,Tapered,Medium,"Hard, Medium, Soft",Medium,Medium,Medium,"1, 1.5, 2, 2.5, 3, 3.5, 4, 4.5, 5, 5.5, 6, 6.5, 7, 7.5, 8","X, XX, XXX, XXXX, XXXXX","Pro version, Pro Flex version, Custom paste options","Satin upper, Leather sole, Smart paste box, Full-length shank","Egyptian, Greek, Square/Roman",Medium,Medium-High,$110.00-130.00,,Available,"Built on Fouette last, roll-through design, versatile broader box",2,Enhanced Traditional,,,
Chacott,Veronese,Tapered,Medium,"Medium, Strong",Short,Low,Medium,"19.5, 20, 20.5, 21, 21.5, 22, 22.5, 23, 23.5, 24, 24.5, 25, 25.5","D, E",Medium or Hard shank options,"Satin upper, Leather sole, Traditional paste","Greek, Egyptian",Medium,Medium,$99.00-110.00,,Available,"Made by Freed of London, lightweight, minimal break-in",1,Traditional Handmade,,,
Chacott,Veronese II,Tapered,Medium,"Medium, Strong",Short,Low,Medium,"19.5, 20, 20.5, 21, 21.5, 22, 22.5, 23, 23.5, 24, 24.5, 25, 25.5","D, E",Medium or Hard shank options,"Satin upper, Leather sole, Traditional paste","Greek, Egyptian",Medium,Medium,$70-128*,,Available,"Wingless box, V-shaped vamp, made in Japan",1,Traditional Handmade,,,
Chacott,Veronese III,Tapered,Medium,Strong,Short,Low,Medium,"19.5, 20, 20.5, 21, 21.5, 22, 22.5, 23, 23.5, 24, 24.5, 25, 25.5","D, E",Hard shank only,"Satin upper, Split outer sole, Full inner sole","Greek, Egyptian",Medium,Medium-High,$70-128*,,Available,"Reinforced upper box, split sole construction",1,Traditional Handmade,,,
Grishko/Nikolay,Victory,Medium-Square,Very Wide,"Hard, Medium, Soft, Super Hard, Super Soft",Long,High,High,"1, 1.5, 2, 2.5, 3, 3.5, 4, 4.5, 5, 5.5, 6, 6.5, 7, 7.5, 8","X, XX, XXX, XXXX, XXXXX","Dual paste system, Machine-stitched sole, Custom paste options","Satin upper, Machine-stitched sole, Classic smart paste + elastic paste wings","Square/Roman, Giselle/Peasant",High,High,$68.00-90.00,,Available,"Elite upgrade, cylindrical box with faux taper, dual paste system",2,Enhanced Traditional,,,
Bloch,Whisper,Medium,Medium,"Medium, Soft",Medium,Medium,Medium,"2, 2.5, 3, 3.5, 4, 4.5, 5, 5.5, 6, 6.5, 7, 7.5, 8","X, XX, XXX",Soft/Medium shank,"Satin upper, Leather sole","Greek, Square/Roman",Medium,Medium,$68.00-90.00,,Available,"Quiet shoe, Mirella line",2,Enhanced Traditional,,,
